"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRECIPITATION","SNOWFALL","MAXTEMP","MINTEMP"
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-16,0,0,76,47
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-17,0,0,78,47
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-18,0,0,81,55
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-19,0,0,74,56
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-20,0.03,0,69,62
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-21,0.47,0,62,58
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-22,1.46,0,59,56
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-23,0.01,0,65,53
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-24,0,0,64,52
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-25,0,0,65,54
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-26,0,0,65,58
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-27,0.47,0,71,59
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-28,0,0,74,58
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-29,0,0,73,54
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-09-30,0,0,67,49
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-01,0,0,71,49
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-02,0,0,68,52
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-03,0,0,67,46
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-04,0,0,70,46
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-05,0,0,73,48
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-06,0,0,71,43
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-07,0,0,66,43
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-08,0.57,0,61,46
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-09,0.01,0,62,44
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-10,0,0,61,43
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-11,0,0,58,37
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-12,0,0,65,37
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-13,0,0,71,33
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-14,0.17,0,53,34
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-15,0.02,0,54,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-16,0,0,54,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-17,0,0,55,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-18,0,0,54,33
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-19,0,0,59,32
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-20,0,0,67,32
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-21,0,0,71,36
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-22,0,0,77,42
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-23,0,0,78,48
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-24,0,0,74,54
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-25,0,0,71,42
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-26,0,0,60,43
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-27,0,0,64,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-28,0,0,54,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-29,0,0,51,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-30,0.1,0,56,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-10-31,0,0,70,51
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-01,0,0,77,51
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-02,0,0,79,39
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-03,0,0,55,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-04,0,0,48,25
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-05,0,0,51,28
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-06,0,0,72,48
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-07,0,0,78,51
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-08,0,0,70,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-09,0,0,70,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-10,0,0,51,25
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-11,0.1,0,59,38
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-12,0,0,67,43
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-13,0,0,53,30
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-14,0,0,43,27
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-15,0,0,43,25
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-16,0,0,58,26
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-17,0,0,59,33
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-18,0,0,62,34
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-19,0,0,60,34
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-20,0,0,57,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-21,0,0,54,30
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-22,1.14,0,48,42
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-23,0.58,0,51,40
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-24,0.23,0,47,36
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-25,0,0,49,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-26,0,0,50,27
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-27,0.16,0,44,28
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-28,0,0,49,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-29,0.46,0,47,31
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-11-30,0,0,45,26
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-01,0,0,40,21
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-02,0,0,36,17
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-03,0,0,36,16
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-04,0,0,35,16
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-05,0.62,0.7,41,21
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-06,0.08,0.2,39,28
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-07,0,0,31,21
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-08,0.01,0.1,40,22
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-09,0,0,47,28
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-10,0.43,0,48,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-11,0.09,NA,41,36
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-12,3.27,0,64,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-13,0,0,42,25
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-14,0,0,31,15
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-15,0,0,32,13
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-16,0,0,35,13
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-17,0.29,NA,55,32
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-18,0,0,60,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-19,0.6,0,49,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-20,0,0,44,29
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-21,0.42,1.7,37,23
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-22,0,0,28,10
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-23,0,0,18,5
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-24,0,0,26,5
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-25,0.01,0.3,32,17
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-26,0,0,31,20
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-27,0,0,37,14
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-28,0,0,40,14
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-29,0.11,0,45,35
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-30,0.05,0,59,42
"USC00198368","NWS BOSTON NORTON, MA US",41.9561,-71.1395,25.9,2024-12-31,0.62,0,57,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-01,0,0,38,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-02,0,0,37,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-03,0,0,39,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-04,0,0,35,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-05,0,0,39,12
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-06,0,0,31,15
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-07,NA,0,33,24
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-08,NA,10.5,26,22
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-09,0,0,36,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-10,0.33,2,48,11
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-11,1.7,0,50,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-12,0,0,40,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-13,NA,0,46,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-14,0.73,1,54,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-15,0,0,34,13
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-16,0.09,2,28,11
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-17,0.4,2,26,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-18,0,0,24,9
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-19,0,0,27,11
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-20,0,0,37,8
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-21,0.01,1,18,7
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-22,0,0,26,2
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-23,0,0,36,2
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-24,0.19,1,38,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-25,0.64,0,43,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-26,0.48,0,50,35
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-27,0.16,4,37,33
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-28,0,0,39,33
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-29,0.58,4,35,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-30,0.06,0,32,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-01-31,0.01,0.1,32,23
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-01,0,0,31,24
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-02,0,0,37,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-03,0,0,40,25
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-04,0,0,38,18
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-05,0,0,40,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-06,0,0,39,18
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-07,0,0,42,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-08,0,0,44,18
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-09,0,0,55,22
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-10,0,0,51,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-11,0,0,60,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-12,0,0,46,23
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-13,0,0,45,21
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-14,0.06,1,33,22
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-15,0,0,31,18
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-16,0.08,2,39,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-17,0,0,38,21
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-18,0,0,33,15
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-19,0,0,35,15
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-20,0,0,36,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-21,0,0,41,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-22,0,0,NA,11
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-23,0.28,1,44,15
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-24,0.09,1,46,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-25,0,0,36,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-26,0,0,41,10
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-27,0,0,57,24
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-28,0.39,0,64,24
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-02-29,0.47,0,54,21
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-01,0,0,30,17
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-02,0,0,46,16
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-03,0.96,0,44,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-04,0,0,69,36
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-05,0.03,0,65,35
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-06,0.36,0,42,37
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-07,1.58,0,51,39
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-08,0.13,0,49,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-09,0,0,64,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-10,0.86,0,40,28
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-11,0,0,48,28
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-12,0,0,41,28
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-13,0,0,57,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-14,0.01,0,66,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-15,0.02,0,73,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-16,0,0,46,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-17,0.08,0,60,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-18,0,0,59,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-19,0,0,50,28
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-20,0,0,44,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-21,0.02,0,51,22
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-22,0,0,38,19
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-23,0.07,0,37,19
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-24,2,0,34,20
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-25,0,0,44,20
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-26,0,0,54,26
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-27,0.02,0,46,32
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-28,0.68,0,73,35
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-29,0.63,0,51,37
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-30,0,0,53,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-03-31,0,0,61,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-01,0,0,60,30
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-02,0,0,59,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-03,0.1,0,52,36
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-04,1.25,3,38,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-05,0.22,1,35,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-06,0,0,42,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-07,0,0,47,32
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-08,0,0,55,25
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-09,0,0,70,26
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-10,0,0,81,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-11,0.13,0,67,38
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-12,0.81,0,59,44
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-13,0,0,61,45
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-14,0,0,53,37
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-15,0.82,0,56,37
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-16,0,0,69,32
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-17,0,0,69,33
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-18,0,0,70,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-19,0.12,0,45,40
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-20,0.22,0,64,41
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-21,0,0,65,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-22,0,0,50,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-23,0,0,62,26
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-24,0,0,71,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-25,0.19,0,67,28
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-26,0,0,62,27
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-27,0,0,69,29
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-28,0.1,0,67,31
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-29,0,0,76,43
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-04-30,0.26,0,79,50
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-01,0.09,0,65,45
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-02,0.01,0,NA,45
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-03,0,0,82,47
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-04,0,0,74,40
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-05,0,0,67,42
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-06,0.56,0,52,45
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-07,0.01,0,79,46
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-08,0,0,85,44
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-09,0.4,0,62,48
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-10,0,0,72,46
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-11,0,0,68,34
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-12,0,0,65,40
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-13,0,0,62,42
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-14,0,0,78,46
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-15,0.01,0,86,51
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-16,0.71,0,68,54
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-17,0.23,0,74,47
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-18,0,0,81,50
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-19,0.22,0,64,54
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-20,0,0,70,52
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-21,0,0,86,54
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-22,0,0,92,56
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-23,0.03,0,96,59
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-24,0.08,0,85,47
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-25,0,0,88,47
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-26,0,0,87,50
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-27,0.03,0,88,60
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-28,0.52,0,70,62
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-29,0,0,84,50
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-30,0.45,0,83,50
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-05-31,0.22,0,71,39
"USC00190408","BARRE FALLS DAM, MA US",42.428,-72.0275,251.5,2024-06-01,0,0,79,42
